time,open,high,low,close,tick_volume,spread,real_volume
2025-03-24 10:05:00,3025.15,3026.157,3024.846,3025.427,692,0,0
2025-03-24 10:10:00,3025.466,3027.824,3025.022,3027.824,592,0,0
2025-03-24 10:15:00,3027.874,3029.806,3026.962,3029.678,918,0,0
2025-03-24 10:20:00,3029.633,3031.314,3027.834,3030.756,783,0,0
2025-03-24 10:25:00,3030.79,3033.188,3030.79,3032.722,698,0,0
2025-03-24 10:30:00,3032.762,3033.288,3029.875,3030.253,851,0,0
2025-03-24 10:35:00,3030.26,3030.307,3028.561,3028.869,606,0,0
2025-03-24 10:40:00,3028.861,3029.687,3028.182,3029.604,646,0,0
2025-03-24 10:45:00,3029.598,3029.704,3027.848,3028.556,535,0,0
2025-03-24 10:50:00,3028.56,3029.964,3028.313,3029.858,444,0,0
2025-03-24 10:55:00,3029.868,3029.981,3028.091,3028.169,515,0,0
2025-03-24 11:00:00,3028.147,3029.025,3027.307,3028.963,584,0,0
2025-03-24 11:05:00,3028.991,3029.328,3026.762,3027.104,679,0,0
2025-03-24 11:10:00,3027.077,3027.765,3027.004,3027.224,476,0,0
2025-03-24 11:15:00,3027.254,3027.76,3026.717,3027.246,500,0,0
2025-03-24 11:20:00,3027.27,3028.066,3027.007,3027.525,506,0,0
2025-03-24 11:25:00,3027.565,3027.751,3026.687,3027.239,434,0,0
2025-03-24 11:30:00,3027.24,3027.461,3026.198,3026.889,406,0,0
2025-03-24 11:35:00,3026.893,3027.169,3026.256,3026.752,409,0,0
2025-03-24 11:40:00,3026.752,3026.885,3024.355,3025.42,597,0,0
2025-03-24 11:45:00,3025.367,3026.344,3025.078,3025.767,504,0,0
2025-03-24 11:50:00,3025.652,3026.153,3024.937,3025.892,432,0,0
2025-03-24 11:55:00,3025.852,3025.935,3024.5,3024.722,357,0,0
2025-03-24 12:00:00,3024.682,3026.076,3024.569,3025.37,719,0,0
2025-03-24 12:05:00,3025.364,3026.371,3024.31,3024.731,604,0,0
2025-03-24 12:10:00,3024.702,3026.352,3024.209,3026.31,527,0,0
2025-03-24 12:15:00,3026.407,3028.233,3026.37,3026.913,938,0,0
2025-03-24 12:20:00,3026.903,3028.713,3026.728,3027.354,724,0,0
2025-03-24 12:25:00,3027.401,3028.64,3026.683,3026.737,527,0,0
2025-03-24 12:30:00,3026.733,3027.038,3025.11,3026.492,573,0,0
2025-03-24 12:35:00,3026.6,3027.634,3026.471,3026.57,607,0,0
2025-03-24 12:40:00,3026.568,3027.153,3025.405,3026.426,603,0,0
2025-03-24 12:45:00,3026.418,3026.418,3023.838,3024.422,1034,0,0
2025-03-24 12:50:00,3024.426,3024.793,3022.725,3024.708,867,0,0
2025-03-24 12:55:00,3024.69,3025.261,3022.468,3024.307,845,0,0
2025-03-24 13:00:00,3024.267,3025.996,3023.721,3025.772,1139,0,0
2025-03-24 13:05:00,3025.788,3026.343,3024.643,3025.404,830,0,0
2025-03-24 13:10:00,3025.384,3027.727,3025.349,3027.448,778,0,0
2025-03-24 13:15:00,3027.477,3028.382,3026.613,3026.946,829,0,0
2025-03-24 13:20:00,3026.922,3027.074,3024.531,3025.823,1154,0,0
2025-03-24 13:25:00,3025.79,3026.155,3023.444,3024.54,949,0,0
2025-03-24 13:30:00,3024.607,3026.127,3024.247,3024.364,1207,0,0
2025-03-24 13:35:00,3024.339,3024.593,3020.994,3023.218,1209,0,0
2025-03-24 13:40:00,3023.261,3023.844,3022.093,3022.375,1126,0,0
2025-03-24 13:45:00,3022.233,3022.743,3019.226,3022.138,1196,0,0
2025-03-24 13:50:00,3022.024,3025.32,3021.764,3024.989,1265,0,0
2025-03-24 13:55:00,3024.949,3026.077,3021.924,3022.625,1371,0,0
2025-03-24 14:00:00,3022.581,3023.088,3020.077,3021.558,1565,0,0
2025-03-24 14:05:00,3021.597,3022.802,3020.865,3021.539,1074,0,0
2025-03-24 14:10:00,3021.485,3024.192,3021.24,3023.463,1075,0,0
2025-03-24 14:15:00,3023.495,3023.769,3021.643,3022.631,821,0,0
2025-03-24 14:20:00,3022.676,3023.717,3017.843,3019.439,1177,0,0
2025-03-24 14:25:00,3019.463,3019.664,3015.62,3016.573,1089,0,0
2025-03-24 14:30:00,3016.704,3017.088,3009.952,3010.803,1906,0,0
2025-03-24 14:35:00,3010.844,3013.885,3009.167,3010.732,2180,0,0
2025-03-24 14:40:00,3010.766,3012.309,3009.772,3010.724,1762,0,0
2025-03-24 14:45:00,3010.644,3011.084,3008.055,3010.424,1495,0,0
2025-03-24 14:50:00,3010.378,3014.299,3010.378,3012.604,1313,0,0
2025-03-24 14:55:00,3012.644,3012.818,3011.015,3012.214,1108,0,0
2025-03-24 15:00:00,3012.172,3012.356,3007.667,3007.893,1450,0,0
2025-03-24 15:05:00,3007.864,3008.807,3005.825,3007.834,1890,0,0
2025-03-24 15:10:00,3007.844,3011.973,3007.665,3010.762,1651,0,0
2025-03-24 15:15:00,3010.833,3012.973,3010.099,3012.238,1151,0,0
2025-03-24 15:20:00,3012.234,3012.632,3010.394,3011.922,989,0,0
2025-03-24 15:25:00,3011.886,3012.109,3009.201,3009.855,1048,0,0
2025-03-24 15:30:00,3009.86,3012.173,3009.8,3011.395,894,0,0
2025-03-24 15:35:00,3011.4,3014.282,3011.071,3013.988,770,0,0
2025-03-24 15:40:00,3013.948,3015.412,3013.677,3014.685,823,0,0
2025-03-24 15:45:00,3014.648,3015.296,3012.53,3014.129,936,0,0
2025-03-24 15:50:00,3014.126,3015.302,3013.719,3014.79,705,0,0
2025-03-24 15:55:00,3014.775,3015.056,3013.547,3014.116,721,0,0
2025-03-24 16:00:00,3014.077,3015.58,3014.046,3015.292,797,0,0
2025-03-24 16:05:00,3015.288,3015.742,3013.77,3014.193,679,0,0
2025-03-24 16:10:00,3014.233,3014.734,3012.642,3012.838,637,0,0
2025-03-24 16:15:00,3012.852,3013.306,3011.083,3011.497,676,0,0
2025-03-24 16:20:00,3011.506,3012.027,3009.879,3010.513,692,0,0
2025-03-24 16:25:00,3010.538,3011.983,3010.538,3011.65,723,0,0
2025-03-24 16:30:00,3011.694,3012.186,3010.057,3010.785,624,0,0
2025-03-24 16:35:00,3010.812,3011.098,3009.53,3010.023,613,0,0
2025-03-24 16:40:00,3009.953,3010.548,3008.122,3009.324,889,0,0
2025-03-24 16:45:00,3009.364,3010.721,3009.111,3010.639,675,0,0
2025-03-24 16:50:00,3010.58,3011.276,3010.059,3010.35,752,0,0
2025-03-24 16:55:00,3010.31,3010.465,3009.368,3009.835,867,0,0
2025-03-24 17:00:00,3009.835,3009.835,3007.167,3009.491,970,0,0
2025-03-24 17:05:00,3009.458,3009.926,3008.517,3009.292,716,0,0
2025-03-24 17:10:00,3009.333,3009.781,3007.833,3008.838,634,0,0
2025-03-24 17:15:00,3008.866,3008.914,3006.763,3007.295,642,0,0
2025-03-24 17:20:00,3007.297,3009.622,3006.916,3008.869,758,0,0
2025-03-24 17:25:00,3008.817,3010.001,3007.815,3009.688,817,0,0
2025-03-24 17:30:00,3009.652,3009.652,3007.602,3007.937,642,0,0
2025-03-24 17:35:00,3007.907,3008.453,3006.685,3007.642,685,0,0
2025-03-24 17:40:00,3007.569,3008.085,3006.667,3007.679,519,0,0
2025-03-24 17:45:00,3007.627,3008.136,3006.683,3007.767,603,0,0
2025-03-24 17:50:00,3007.785,3007.879,3006.432,3006.956,522,0,0
2025-03-24 17:55:00,3006.959,3007.224,3005.844,3007.11,542,0,0
2025-03-24 18:00:00,3007.151,3007.961,3005.881,3006.058,547,0,0
2025-03-24 18:05:00,3006.011,3006.875,3003.286,3004.139,776,0,0
2025-03-24 18:10:00,3004.174,3004.326,3002.546,3003.62,847,0,0
2025-03-24 18:15:00,3003.598,3004.534,3003.47,3004.073,664,0,0
2025-03-24 18:20:00,3004.057,3005.213,3003.633,3004.114,884,0,0
2025-03-24 18:25:00,3004.084,3004.611,3003.897,3004.445,1006,0,0
2025-03-24 18:30:00,3004.486,3006.246,3004.024,3005.775,730,0,0
2025-03-24 18:35:00,3005.705,3006.532,3004.573,3005.767,682,0,0
2025-03-24 18:40:00,3005.839,3007.724,3005.537,3007.625,680,0,0
2025-03-24 18:45:00,3007.595,3008.201,3006.849,3007.347,751,0,0
2025-03-24 18:50:00,3007.331,3007.716,3006.348,3006.894,595,0,0
2025-03-24 18:55:00,3006.895,3007.408,3006.687,3006.821,508,0,0
2025-03-24 19:00:00,3006.887,3007.395,3005.851,3006.361,521,0,0
2025-03-24 19:05:00,3006.417,3008.118,3006.405,3008.105,429,0,0
2025-03-24 19:10:00,3008.089,3008.1,3006.736,3007.208,414,0,0
2025-03-24 19:15:00,3007.204,3008.227,3006.932,3008.0,431,0,0
2025-03-24 19:20:00,3007.966,3007.966,3005.92,3006.3,418,0,0
2025-03-24 19:25:00,3006.285,3006.465,3005.338,3005.448,426,0,0
2025-03-24 19:30:00,3005.503,3006.094,3005.137,3005.341,412,0,0
2025-03-24 19:35:00,3005.354,3006.207,3005.118,3005.942,453,0,0
2025-03-24 19:40:00,3005.942,3006.816,3005.652,3006.584,368,0,0
2025-03-24 19:45:00,3006.549,3006.62,3005.922,3006.174,391,0,0
2025-03-24 19:50:00,3006.244,3006.638,3005.025,3005.444,430,0,0
2025-03-24 19:55:00,3005.486,3006.87,3005.332,3006.213,526,0,0
2025-03-24 20:00:00,3006.176,3006.586,3005.639,3006.388,275,0,0
2025-03-24 20:05:00,3006.461,3007.29,3006.269,3006.953,173,0,0
2025-03-24 20:10:00,3006.973,3007.763,3006.973,3007.408,211,0,0
2025-03-24 20:15:00,3007.404,3009.704,3007.227,3009.704,302,0,0
2025-03-24 20:20:00,3009.685,3012.279,3009.652,3012.279,425,0,0
2025-03-24 20:25:00,3012.254,3012.254,3010.925,3011.534,314,0,0
2025-03-24 20:30:00,3011.534,3012.084,3011.353,3011.921,211,0,0
2025-03-24 20:35:00,3011.925,3013.206,3011.754,3012.979,276,0,0
2025-03-24 20:40:00,3012.983,3013.444,3012.885,3012.934,282,0,0
2025-03-24 20:45:00,3012.992,3014.71,3012.839,3014.218,428,0,0
2025-03-24 20:50:00,3014.199,3014.346,3012.551,3012.816,305,0,0
2025-03-24 20:55:00,3012.804,3013.076,3011.881,3011.881,184,0,0
2025-03-24 22:00:00,3011.802,3012.571,3011.629,3011.638,274,0,0
2025-03-24 22:05:00,3011.661,3011.661,3010.672,3010.891,185,0,0
2025-03-24 22:10:00,3010.919,3011.553,3010.547,3011.171,209,0,0
2025-03-24 22:15:00,3011.217,3011.916,3011.214,3011.904,281,0,0
2025-03-24 22:20:00,3011.934,3012.264,3011.813,3012.005,231,0,0
2025-03-24 22:25:00,3012.067,3012.237,3011.043,3011.06,246,0,0
2025-03-24 22:30:00,3011.029,3011.067,3010.418,3010.511,178,0,0
2025-03-24 22:35:00,3010.511,3010.796,3009.891,3010.063,229,0,0
2025-03-24 22:40:00,3010.008,3010.479,3009.755,3009.82,152,0,0
2025-03-24 22:45:00,3009.821,3010.438,3009.072,3010.178,226,0,0
2025-03-24 22:50:00,3010.175,3012.366,3009.87,3011.741,348,0,0
2025-03-24 22:55:00,3011.738,3012.108,3011.315,3011.594,172,0,0
2025-03-24 23:00:00,3011.548,3012.171,3011.527,3011.855,155,0,0
2025-03-24 23:05:00,3011.846,3012.483,3011.825,3011.988,217,0,0
2025-03-24 23:10:00,3011.993,3012.071,3011.459,3011.467,133,0,0
2025-03-24 23:15:00,3011.472,3011.662,3010.942,3010.942,170,0,0
2025-03-24 23:20:00,3010.946,3011.814,3010.749,3011.717,251,0,0
2025-03-24 23:25:00,3011.703,3012.2,3011.123,3012.066,260,0,0
2025-03-24 23:30:00,3012.091,3012.317,3011.177,3011.301,252,0,0
2025-03-24 23:35:00,3011.3,3011.374,3010.151,3010.509,236,0,0
2025-03-24 23:40:00,3010.506,3010.553,3009.452,3009.647,198,0,0
2025-03-24 23:45:00,3009.618,3010.79,3009.478,3010.247,365,0,0
2025-03-24 23:50:00,3010.248,3010.635,3009.732,3009.813,220,0,0
2025-03-24 23:55:00,3009.82,3010.09,3009.698,3009.99,189,0,0
2025-03-25 00:00:00,3010.025,3010.435,3009.065,3009.671,347,0,0
2025-03-25 00:05:00,3009.665,3011.006,3009.665,3010.911,283,0,0
2025-03-25 00:10:00,3010.827,3011.66,3010.68,3011.31,262,0,0
2025-03-25 00:15:00,3011.285,3011.484,3010.13,3010.989,329,0,0
2025-03-25 00:20:00,3010.997,3011.958,3010.997,3011.627,309,0,0
2025-03-25 00:25:00,3011.557,3011.628,3010.437,3010.437,267,0,0
2025-03-25 00:30:00,3010.482,3012.282,3010.482,3011.956,364,0,0
2025-03-25 00:35:00,3011.905,3012.064,3011.449,3011.843,254,0,0
2025-03-25 00:40:00,3011.842,3012.144,3010.919,3011.196,231,0,0
2025-03-25 00:45:00,3011.176,3011.901,3011.057,3011.693,196,0,0
2025-03-25 00:50:00,3011.681,3014.997,3011.567,3014.529,461,0,0
2025-03-25 00:55:00,3014.476,3014.64,3013.76,3014.218,354,0,0
2025-03-25 01:00:00,3014.257,3014.646,3012.829,3014.075,877,0,0
2025-03-25 01:05:00,3014.079,3014.625,3013.221,3013.633,601,0,0
2025-03-25 01:10:00,3013.559,3013.713,3012.58,3012.814,568,0,0
2025-03-25 01:15:00,3012.814,3013.571,3011.641,3011.754,526,0,0
2025-03-25 01:20:00,3011.776,3012.147,3010.89,3011.336,423,0,0
2025-03-25 01:25:00,3011.304,3012.687,3010.614,3012.426,590,0,0
2025-03-25 01:30:00,3012.455,3013.723,3012.272,3013.553,524,0,0
2025-03-25 01:35:00,3013.56,3014.011,3012.465,3013.747,456,0,0
2025-03-25 01:40:00,3013.76,3014.531,3012.765,3014.29,576,0,0
2025-03-25 01:45:00,3014.297,3014.617,3012.629,3013.096,553,0,0
2025-03-25 01:50:00,3013.071,3013.644,3012.462,3012.462,491,0,0
2025-03-25 01:55:00,3012.517,3012.517,3011.413,3011.905,416,0,0
2025-03-25 02:00:00,3011.91,3011.958,3010.053,3010.162,501,0,0
2025-03-25 02:05:00,3010.161,3011.011,3008.796,3010.601,516,0,0
2025-03-25 02:10:00,3010.634,3011.728,3009.486,3011.326,525,0,0
2025-03-25 02:15:00,3011.32,3012.418,3011.238,3011.985,331,0,0
2025-03-25 02:20:00,3011.989,3012.323,3010.648,3010.837,340,0,0
2025-03-25 02:25:00,3010.833,3010.909,3009.735,3010.25,331,0,0
2025-03-25 02:30:00,3010.255,3010.517,3009.798,3010.482,485,0,0
2025-03-25 02:35:00,3010.549,3011.664,3010.353,3010.955,460,0,0
2025-03-25 02:40:00,3010.949,3011.133,3009.623,3010.717,499,0,0
2025-03-25 02:45:00,3010.717,3011.05,3008.411,3008.592,725,0,0
2025-03-25 02:50:00,3008.585,3009.136,3007.587,3008.89,524,0,0
2025-03-25 02:55:00,3008.886,3009.529,3008.318,3009.206,439,0,0
2025-03-25 03:00:00,3009.221,3010.162,3008.65,3010.061,519,0,0
2025-03-25 03:05:00,3010.075,3011.652,3009.92,3011.435,506,0,0
2025-03-25 03:10:00,3011.436,3012.704,3010.955,3012.513,529,0,0
2025-03-25 03:15:00,3012.512,3013.472,3012.254,3013.29,490,0,0
2025-03-25 03:20:00,3013.291,3015.02,3013.183,3014.387,642,0,0
2025-03-25 03:25:00,3014.37,3014.758,3013.89,3014.516,486,0,0
2025-03-25 03:30:00,3014.475,3015.703,3014.295,3014.53,449,0,0
2025-03-25 03:35:00,3014.576,3015.132,3014.432,3015.05,337,0,0
2025-03-25 03:40:00,3015.078,3016.302,3014.795,3016.072,571,0,0
2025-03-25 03:45:00,3016.072,3016.072,3014.998,3015.273,323,0,0
2025-03-25 03:50:00,3015.214,3015.663,3015.001,3015.427,273,0,0
2025-03-25 03:55:00,3015.435,3016.06,3015.158,3015.328,404,0,0
2025-03-25 04:00:00,3015.364,3015.896,3014.867,3014.981,458,0,0
2025-03-25 04:05:00,3014.98,3016.578,3014.76,3015.762,471,0,0
2025-03-25 04:10:00,3015.728,3015.995,3015.352,3015.549,354,0,0
2025-03-25 04:15:00,3015.561,3015.602,3014.84,3015.269,359,0,0
2025-03-25 04:20:00,3015.339,3015.829,3014.843,3015.71,295,0,0
2025-03-25 04:25:00,3015.718,3015.77,3015.243,3015.525,251,0,0
2025-03-25 04:30:00,3015.522,3016.246,3015.513,3015.782,261,0,0
2025-03-25 04:35:00,3015.734,3016.413,3015.527,3015.978,372,0,0
2025-03-25 04:40:00,3016.006,3016.113,3015.259,3015.298,276,0,0
2025-03-25 04:45:00,3015.34,3016.039,3015.274,3015.703,247,0,0
2025-03-25 04:50:00,3015.698,3016.446,3015.629,3016.048,298,0,0
2025-03-25 04:55:00,3016.07,3016.296,3015.213,3015.317,357,0,0
2025-03-25 05:00:00,3015.284,3017.394,3014.427,3017.313,453,0,0
2025-03-25 05:05:00,3017.333,3017.719,3016.951,3017.55,333,0,0
2025-03-25 05:10:00,3017.59,3019.163,3017.582,3018.551,593,0,0
2025-03-25 05:15:00,3018.553,3019.232,3017.921,3018.173,478,0,0
2025-03-25 05:20:00,3018.174,3020.013,3017.85,3019.8,461,0,0
2025-03-25 05:25:00,3019.824,3021.089,3019.65,3020.159,592,0,0
2025-03-25 05:30:00,3020.12,3020.12,3018.606,3018.89,513,0,0
2025-03-25 05:35:00,3018.813,3019.474,3018.735,3018.8,450,0,0
2025-03-25 05:40:00,3018.744,3018.807,3018.01,3018.565,454,0,0
2025-03-25 05:45:00,3018.585,3019.462,3017.955,3018.049,473,0,0
2025-03-25 05:50:00,3018.122,3018.143,3016.813,3016.981,427,0,0
2025-03-25 05:55:00,3016.944,3018.414,3016.788,3018.414,406,0,0
2025-03-25 06:00:00,3018.373,3018.742,3017.499,3017.752,341,0,0
2025-03-25 06:05:00,3017.751,3017.868,3016.26,3016.307,367,0,0
2025-03-25 06:10:00,3016.351,3016.967,3015.495,3016.746,423,0,0
2025-03-25 06:15:00,3016.745,3016.939,3015.963,3016.094,412,0,0
2025-03-25 06:20:00,3016.148,3016.912,3015.538,3016.427,532,0,0
2025-03-25 06:25:00,3016.433,3017.406,3015.998,3016.801,439,0,0
2025-03-25 06:30:00,3016.816,3017.244,3016.245,3016.897,367,0,0
2025-03-25 06:35:00,3016.872,3017.478,3015.824,3015.953,371,0,0
2025-03-25 06:40:00,3015.968,3016.394,3015.396,3015.628,427,0,0
2025-03-25 06:45:00,3015.661,3016.018,3014.883,3015.464,389,0,0
2025-03-25 06:50:00,3015.488,3017.272,3015.437,3017.272,644,0,0
2025-03-25 06:55:00,3017.23,3018.564,3017.147,3017.856,445,0,0
2025-03-25 07:00:00,3017.888,3018.203,3016.579,3016.785,462,0,0
2025-03-25 07:05:00,3016.709,3017.102,3015.5,3017.061,409,0,0
2025-03-25 07:10:00,3017.02,3017.564,3016.825,3017.221,341,0,0
2025-03-25 07:15:00,3017.227,3017.321,3015.035,3015.276,422,0,0
2025-03-25 07:20:00,3015.312,3015.565,3013.165,3013.439,598,0,0
2025-03-25 07:25:00,3013.436,3015.205,3013.303,3014.773,503,0,0
2025-03-25 07:30:00,3014.755,3016.528,3014.755,3015.741,559,0,0
2025-03-25 07:35:00,3015.71,3015.71,3013.945,3013.945,377,0,0
2025-03-25 07:40:00,3013.89,3014.211,3012.711,3013.189,351,0,0
2025-03-25 07:45:00,3013.189,3013.573,3012.721,3012.81,383,0,0
2025-03-25 07:50:00,3012.745,3013.282,3012.437,3012.852,324,0,0
2025-03-25 07:55:00,3012.827,3012.964,3010.601,3011.21,622,0,0
2025-03-25 08:00:00,3011.231,3012.651,3011.231,3011.617,620,0,0
2025-03-25 08:05:00,3011.616,3012.532,3010.761,3012.211,537,0,0
2025-03-25 08:10:00,3012.189,3015.331,3011.913,3013.671,766,0,0
2025-03-25 08:15:00,3013.682,3014.141,3012.969,3014.006,428,0,0
2025-03-25 08:20:00,3013.983,3016.747,3013.444,3016.4,708,0,0
2025-03-25 08:25:00,3016.378,3018.211,3016.115,3018.014,644,0,0
2025-03-25 08:30:00,3018.037,3020.277,3017.685,3019.261,943,0,0
2025-03-25 08:35:00,3019.251,3020.509,3018.833,3020.319,755,0,0
2025-03-25 08:40:00,3020.324,3020.451,3018.447,3020.038,617,0,0
2025-03-25 08:45:00,3020.003,3021.35,3019.839,3020.76,747,0,0
2025-03-25 08:50:00,3020.758,3021.733,3020.758,3021.551,485,0,0
2025-03-25 08:55:00,3021.553,3022.013,3020.493,3021.4,461,0,0
2025-03-25 09:00:00,3021.353,3021.566,3020.872,3021.177,340,0,0
2025-03-25 09:05:00,3021.144,3021.355,3019.849,3020.509,526,0,0
2025-03-25 09:10:00,3020.511,3021.509,3020.503,3021.25,459,0,0
2025-03-25 09:15:00,3021.248,3021.773,3020.557,3020.747,506,0,0
2025-03-25 09:20:00,3020.745,3021.872,3020.124,3021.701,524,0,0
